crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4030865,15500,19800,4300,22,지오다노,피케 폴로 반팔 카라티 014502 [26color],,4.8,4천+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4051708,31500,68000,36500,54,르아르,에브리데이 케이블 카라 반팔 니트 - 7 COLOR,,4.8,252,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4939651,22900,42710,19810,46,언탭트 스튜디오,워셔블 쿨 코튼 케이블 반팔 카라 니트 4Color,,4.9,223,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4963859,15800,35000,19200,55,리메인세컨드,린넨 라이크 오버핏 워셔블 카라넥 반팔 니트_5COLOR,,4.7,106,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5012374,32800,37700,4900,13,디미트리블랙,[무료반품] VLAD 트랙 부클 반팔 카라 니트_아이보리,,4.7,20,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5086683,21700,41000,19300,47,요세미티,래글런 럭비 카라 트랙 반팔티 블랙 YT-305,,4.9,31,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4291283,23900,59900,36000,60,마인드브릿지,사카리바카라티셔츠 - 3color MXTS3106,,4.8,38,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4044428,41300,83700,42400,51,제멋,[2PACK] 워크 오버핏 카라 반팔티셔츠 SOST2568,,4.8,308,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5098563,32400,55900,23500,42,앨빈클로,[DELUXE] 분또 럭비 카라 반팔티 DLX2917 (4 COLOR),,4.9,7,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5005313,24800,42000,17200,41,워크온바디오프,클래식 세미 오버핏 코튼 피케 티셔츠 [블랙],,4.7,58,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4129471,49800,85600,35800,42,페플,[2PACK] 뉴웨이브 볼륨 카라 반팔티셔츠 6종 SJST1457,,4.7,140,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3180808,73990,158000,84010,53,폴스미스,지브라 로고 레귤러핏 폴로 셔츠 - 블루 / M2R151LZK2158049,,4.7,31,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4939660,29890,42710,12820,30,언탭트 스튜디오,워셔블 쿨 코튼 케이블 오픈 카라 니트 4Color,,5.0,86,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4051709,57900,135000,77100,57,르아르,[2PACK] 에브리데이 케이블 카라 반팔 니트,,4.9,173,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3132078,38900,69000,30100,44,커버낫,다잉 피케 티셔츠 차콜,,4.8,81,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4928526,39800,55000,15200,28,나인제트,소프트 테리 오버핏 티셔츠 (멜란지 그레이) 25PK02,,4.7,19,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4992830,25000,49000,24000,49,수아레,[무료반품][수아레X패션플래닛] 데일리 쿨 하프 니트,,4.8,1천+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4198652,39900,39900,0,0,폴햄,남성) 코튼 피케 폴로 반팔티_PHE2TT1944,,4.8,92,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4992561,25000,49000,24000,49,수아레,[무료반품][수아레X패션플래닛] 쿨 코튼 워셔블 하프 니트,,4.8,932,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4769163,37000,39000,2000,5,일꼬르소,에센셜 카라 반팔 니트 콘크리트그레이 IESW5E501CG,,5.0,86,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4964012,17800,39000,21200,54,리메인세컨드,오버핏 워셔블 카라넥 케이블 반팔 니트_5COLOR,,4.8,41,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5022409,88200,98000,9800,10,쿠어,오픈 카라 라이트 코튼 폴로 니트 (블랙),,4.9,10,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4040225,49800,85500,35700,42,페플,[2PACK] 뉴웨이브 더블코튼 핀턱 카라 반팔 5종 YKST1453,,4.8,217,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4790093,125990,218000,92010,42,메종 키츠네,볼드 폭스 헤드 패치 오버사이즈 반소매 폴로 셔츠 - 트러플 / MM00202KJ70100119,,5.0,35,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1925228,29400,42000,12600,30,드로우핏,리에디션 오픈카라 티셔츠 [BROWN],,4.9,584,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4103682,27590,46000,18410,40,언탭트 스튜디오,워셔블 쿨 코튼 반팔 카라 니트 4COLOR,,4.9,429,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5107456,39950,47000,7050,15,인템포무드,글리치 스트라이프 칼라 티셔츠_아이보리,,5.0,5,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1404738,30490,33900,3410,10,무신사 스탠다드,[추성훈 pick] [쿨탠다드] 피케 폴로 셔츠 [네이비],,4.9,1천+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4984372,15800,35000,19200,55,리메인세컨드,오버핏 워셔블 반팔 니트_3STYLE,,4.7,280,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5041097,29000,39800,10800,27,지오다노,피케 폴로 오버사이즈 반팔 카라티 015513 [4color],,4.9,15,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4978215,39900,50000,10100,20,마카사이트,스트라이프 카라 하프 니트 아이보리,,4.8,18,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5082350,29900,73900,44000,60,비버리힐스 폴로클럽,남성 데일리 클래식 PK 반팔 티셔츠 3Color TS009,,4.9,7,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4036850,11700,39900,28200,71,폴햄,공용) 피케폴로 자수 반팔티_PHE2TT3900,,4.8,37,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5029472,89100,99000,9900,10,세터,[박규영 착용] 베이직 피케 폴로 반팔 티셔츠 블랙,,4.9,20,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4187545,106200,118000,11800,10,솔티,Mesh Mixed Crochet Polo Knit (Ivory),,5.0,8,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4237223,21200,53000,31800,60,구빈,부클 카라 반팔니트,,4.6,16,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4873767,80100,89000,8900,10,엘무드,옴므 코튼 PK 하프 니트 (5 COLOR),,5.0,221,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4898784,39900,69900,30000,43,마인드브릿지,와플 조직 배색 세미 오버 카라 티셔츠 - 2color,,4.8,24,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3927583,23600,59000,35400,60,수아레,[무료반품] 워셔블 케이블 반팔 니트 - 14 COLOR,,4.9,6천+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4156531,79000,99000,20000,20,풋볼스탠다드,[토트넘] NO.7 마킹 PK셔츠_네이비,,4.7,24,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/557450,22300,32000,9700,30,제멋,루즈핏 카라티셔츠  네이비 JKST2066,,4.7,686,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4934384,40600,58000,17400,30,드로우핏,콘트라스트 하프 카라 니트 [IVORY],,4.7,47,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1871984,14000,16800,2800,17,지오다노,피케 폴로 반팔 카라티 011502 [24color],,4.8,2만+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5018203,39900,57000,17100,30,고스트리퍼블릭,[SET] 2NECK TYPE 시그니처 트랙 반팔티 2종,,4.9,72,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1959696,57600,64000,6400,10,에스피오나지,Over Pique Polo Shirt Navy,,4.9,1천+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5080897,29400,52900,23500,44,앨빈클로,ACHIVER 트랙 반집업 반팔 맨투맨 AST4802 (4 COLOR),,4.8,43,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4992652,21900,42700,20800,49,언탭트 스튜디오,시티보이 오버핏 럭비 카라 반팔 티셔츠 3Color,,4.8,378,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5022402,88200,98000,9800,10,쿠어,컴팩트 샌디 폴로 니트 (라이트그레이),,5.0,5,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4928519,39800,55000,15200,28,나인제트,소프트 테리 오버핏 티셔츠 (블랙) 25PK02,,4.3,15,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3075282,23890,39900,16010,40,무신사 스탠다드,[쿨탠다드] 오버사이즈 피케 폴로 셔츠 [네이비],,4.9,306,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5098417,89000,89000,0,0,풋볼스탠다드,[토트넘] 레트로 크레스트 클래식 PK 셔츠_화이트,,5.0,2,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5029500,116100,129000,12900,10,세터,스트라이프 칼라 반팔 티셔츠 아이보리,,5.0,3,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3924474,31600,79000,47400,60,이벳필드,카라 배색 반팔 니트 다크그린,,4.9,13,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4163405,19800,33000,13200,40,토피,데이 솔리드 카라 하프 티셔츠 (8 COLOURS),,4.8,195,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5136159,79200,88000,8800,10,르아브,사콘 스트라이프 PK 하프 티셔츠 베이지,,5.0,2,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3993967,19900,59000,39100,66,예일,오버사이즈 퀵 드라이 피케 폴로 셔츠 블랙,,4.8,124,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5110035,46500,62000,15500,25,애습,오버핏 반팔 카라티_블랙,,4.8,6,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5126359,128990,218000,89010,41,메종 키츠네,볼드 폭스 패치 오버사이즈 반소매 폴로 셔츠 - 딥 네이비 / MM00202KJ7010P492,,5.0,3,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3943763,118300,169000,50700,30,라코스테,남성 오픈카라 솔리드 폴로 [크림],,4.8,40,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5107625,34500,69000,34500,50,데이,부클 스트라이프 버튼카라 니트_(2COLOR),,4.8,5,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4051707,49900,119000,69100,58,르아르,[2PACK] 에브리데이 카라 반팔 니트 패키지,,4.5,21,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4905910,55300,79000,23700,30,디스이즈네버댓,[무료반품] T-Logo S/S Jersey Polo Black,,5.0,7,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3183846,25000,50000,25000,50,카멜워크,CAWK 로고 카라티셔츠(네이비),,4.8,75,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4156613,49000,99000,50000,51,풋볼스탠다드,[맨시티] NO.17 마킹 PK셔츠_화이트,,4.9,11,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5078715,47210,49700,2490,5,토마스모어,플레인 코튼 카라티 - 허쉬드 바이올렛,,4.6,10,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5021475,35900,79000,43100,55,스탠즈,[M~4XL] 오버핏 코튼 카라 반팔 니트_스트라이프 블랙,,4.9,31,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4939655,32890,49860,16970,34,언탭트 스튜디오,워셔블 쿨 코튼 케이블 반팔 카라 버튼 니트 3Color,,4.9,106,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4898835,47000,59900,12900,22,마인드브릿지,[쿨]수피마_쿨맥스 피케 티셔츠 - 3color,,4.7,24,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5082331,119200,149000,29800,20,세터,파인 하프 피케 폴로 니트 크림,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3933090,33890,46900,13010,28,무신사 스탠다드,콘트라스트 칼라 니티드 폴로 셔츠 [블랙],,4.8,134,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4928398,39800,55000,15200,28,나인제트,소프트 부클 오버핏 카라 니트 (블랙) 25NTS03,,4.9,10,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3993965,21900,39000,17100,44,예일,퀵 드라이 피케 슬릿넥 폴로 셔츠 블랙,,4.8,200,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4684528,164990,269000,104010,39,아페쎄,카터 로고 레귤러핏 반소매 폴로 셔츠 - 블랙 / COGWZH26342LZZ,,4.7,10,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2408553,32900,49000,16100,33,테이크이지,자이언트핏 피케티셔츠(블랙),,4.9,263,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5022401,88200,98000,9800,10,쿠어,컴팩트 샌디 폴로 니트 (다크그레이시그린),,4.8,11,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1947063,35700,51000,15300,30,그레이버,[UNISEX]플라워 자수 피케 반팔티셔츠_블랙,,4.8,1천+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3998728,43500,58000,14500,25,아웃스탠딩,HS STRIPE KNIT COLLAR SHIRT_NAVY,,4.9,223,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4929041,26800,46000,19200,42,나인제트,퀵 드라이 스판 머슬핏 카라티 (블랙) 25PK01,,4.9,11,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5045664,34900,50900,16000,31,제멋,체스 링거 카라 반팔티셔츠 크림그레이 KJST2616,,4.0,4,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1848790,179000,179000,0,0,폴로 랄프 로렌,[10% 적립금] 커스텀 슬림핏 메시 폴로 셔츠 - 그레이,,4.9,264,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3924472,31600,79000,47400,60,이벳필드,카라 배색 반팔 니트 아이보리,,4.3,7,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3983705,65000,65000,0,0,나이키,[무료반품] 클럽 반소매 폴로셔츠 M - 블랙:화이트 / FN3895-010,,4.9,323,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5080645,29400,52900,23500,44,앨빈클로,AVL 트랙 반집업 반팔 맨투맨 AST4801 (4 COLOR),,4.7,21,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4200635,63200,79000,15800,20,유니온블루,HARD TWIST 2LINE STRIPE POLO KNIT [BEIGE],,5.0,548,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4052716,9900,42500,32600,77,후브스,링클프리 카라 브이넥 반팔 니트티 [4 COl],,4.8,31,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5125142,37800,69800,32000,46,리메인세컨드,[SET] 오버핏 워셔블 반팔 니트_3STYLE,,4.8,30,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4941124,77990,128000,50010,39,바버,로고 스포츠 반소매 폴로 셔츠 - 블랙 / MML0358BK31,,5.0,3,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5065918,62000,87000,25000,29,에르비노,[2PACK]머슬핏 반팔 니트,,5.0,5,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5018384,38500,55000,16500,30,후브스,멀티 스트라이프 카라 반팔 티셔츠 [네이비],,4.8,127,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3195215,28900,69000,40100,58,커버낫,테리 카라 티셔츠 에크루,,4.8,41,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4873784,83700,93000,9300,10,엘무드,노티컬 실켓코튼 PK 하프 니트 네이비,,5.0,15,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3904799,23600,59000,35400,60,수아레,[무료반품] 워셔블 에센셜 쿨 니트 - 17 COLOR,,4.9,1천+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4820643,155990,305000,149010,49,아미,레드 하트로고 반소매 폴로 셔츠 - 화이트 / BFUPL001760100,,4.9,28,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4897679,55200,69000,13800,20,노티카,스트라이프 폴로 티셔츠,,4.8,50,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5085319,53100,59000,5900,10,비욘드클로젯,노맨틱 포켓 디테일 오버 사이즈 피케이 반팔 티셔츠 블랙,,4.3,4,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5145084,78400,98000,19600,20,건지 울른스,코튼 케이블 반팔 카라 니트 - 네이비,,5.0,6,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3214275,40900,82000,41100,50,미나브,강연코튼 케이블 펀칭 카라 니트 [코발트블루],,4.9,2천+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2560718,35700,119000,83300,70,유에프씨 스포츠,UFC UT 옥타곤 폴로 블랙 U1PST1102BK,,5.0,1,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3962945,40600,58000,17400,30,로맨틱크라운,오픈 칼라 폴로 니트 셔츠_블랙,,5.0,14,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2461377,100560,169000,68440,40,폴로 랄프 로렌,[무신사 단독] [White Collection] 커스텀 슬림핏 숏 슬리브 폴로 셔츠 - 화이트,,4.8,990,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4983439,16900,30700,13800,45,언탭트 스튜디오,코튼 피케 슬릿넥 카라 반팔 폴로 티셔츠 3Color,,4.9,74,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4156530,79000,99000,20000,20,풋볼스탠다드,[토트넘] NO.7 마킹 PK셔츠_화이트,,4.8,31,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4932483,32190,33900,1710,5,무신사 스탠다드,오버사이즈 크롭 피케 폴로 셔츠 [블랙],,4.7,27,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4564216,138990,175000,36010,21,꼼데가르송 플레이,레드 하트 와펜 로고 반소매 폴로 셔츠 - 화이트 / AXT0060515,,5.0,3,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3922099,47200,59000,11800,20,리,피케 카라 티셔츠 블랙,,5.0,20,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4175770,59200,79000,19800,25,문선,"01 M.C UNISEX, Stripe PK Half Shirt / Navy",,4.8,68,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4322182,15900,49000,33100,68,마틴발,슬림핏 씨어서커 엠보텍스쳐 카라셔츠_블랙,,4.8,38,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5022413,88200,98000,9800,10,쿠어,오픈 카라 라이트 코튼 폴로 니트 (그레이시브라운),,4.6,9,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3559764,32800,41000,8200,20,구빈,레트로 카라티셔츠 - 블랙,,4.9,66,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4653155,58310,119000,60690,51,아디다스,레알 마드리드 24/25 써드 저지 - 차콜 / IY1763,,4.9,244,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4921344,75000,75000,0,0,노스페이스,NT7PR04A 남성 쿨맥스 프라임 반팔 폴로_BLACK,,4.9,23,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4884764,71100,79000,7900,10,마리떼 프랑소와 저버,[차은우 착용] CLASSIC LOGO PK COLLAR TEE heather gray,,4.8,5,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5059810,31900,49000,17100,35,필루미네이트,풋볼 유니폼 져지 티셔츠-스카이블루,,5.0,2,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5029554,116100,129000,12900,10,세터,로턴 테리 피케 폴로 반팔 티셔츠 네이비,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1387960,21890,29900,8010,27,무신사 스탠다드,베이식 피케 폴로 셔츠 [블랙],,4.8,6천+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5118227,47200,59000,11800,20,와이케이,스트라이프 피케 반팔티셔츠 핑크,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4952291,39000,99800,60800,61,마인드브릿지,[2PACK]두굿_소로나 카라 티셔츠 - 5color,,4.9,15,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2411509,58900,99000,40100,41,커버낫,쿨 케이블 카라 하프 니트 블랙,,4.8,147,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4186507,14900,69000,54100,78,매너그램,하이테크 올인원 카라니트_소프트 핸드필 - 10 color,,4.9,56,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5021480,35900,79000,43100,55,스탠즈,[M~4XL] 오버핏 코튼 카라 반팔 니트_스트라이프 아이보리,,5.0,6,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3241779,51200,64000,12800,20,에스피오나지,Over Pique Polo Shirt Black,,4.9,713,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5022407,63000,70000,7000,10,쿠어,오버사이즈 스트라이프 폴로 셔츠 (화이트),,5.0,10,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4914800,45000,75000,30000,40,엠엠엘지,[Mmlg] OVERDYED BS PIQUE SHIRT (NAVY),,4.2,6,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5012372,30100,37700,7600,20,디미트리블랙,[무료반품] VLAD 트랙 부클 반팔 카라 니트_블랙,,4.9,62,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5050446,29890,42710,12820,30,언탭트 스튜디오,머슬핏 워셔블 케이블 반팔 카라 니트 3Color,,4.6,22,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5078506,47210,49700,2490,5,토마스모어,플레인 코튼 카라티 - 블루나이트,,4.8,34,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1031260,37800,42000,4200,10,랩12,25S/S 오버핏 피케티셔츠 (블랙),,4.8,1만+,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3235396,38900,85000,46100,54,커버낫,오픈카라 포켓 티셔츠 네이비,,4.9,36,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5077938,119000,119000,0,0,브룩스 브라더스,코튼 피케 폴로 셔츠 (네이비) (BBNTMF8027Q),,5.0,4,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4971510,44100,68000,23900,35,비르반테,썸머 워셔블 스트라이프 카라 니트 - 네이비/베이지,,4.9,25,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5022916,41000,45500,4500,10,러기드하우스,드라이 쿨링 PK T-SHIRTS 블랙,,4.9,9,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3075278,23890,36900,13010,35,무신사 스탠다드,[쿨탠다드] 릴렉스 핏 피케 폴로 셔츠 [에크루],,4.9,184,TOP,1003,M,success
