crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",5043223,https://www.musinsa.com/products/5043223,44000,55000,11000,20,로어즈,Cross Mesh Football Jersey - Blue,110,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4262024,https://www.musinsa.com/products/4262024,37900,53900,16000,30,언더오프,오버핏 하프 집업 맨투맨 스웨트 화이트멜란지,34,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3059127,https://www.musinsa.com/products/3059127,59000,59000,0,0,하프크라이즈 레이아웃,T20001 Curved anorak sweatshirt_Black,16,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3716914,https://www.musinsa.com/products/3716914,24800,62000,37200,60,네이키드서프클럽,소프트 기모 테리 하프 집업 티셔츠(Black),14,5.0,1,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3475592,https://www.musinsa.com/products/3475592,44500,89000,44500,50,크럼프,스캇 USA 우븐 피스테 [블랙],831,4.8,60,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2379972,https://www.musinsa.com/products/2379972,19900,19900,0,0,썸앤핏,블락 긴팔 언더레이어,541,4.8,145,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4058183,https://www.musinsa.com/products/4058183,59000,99000,40000,40,노스페이스,NT7KQ00A 아이스 데이 반팔 집티,34,5.0,5,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5069158,https://www.musinsa.com/products/5069158,118300,169000,50700,30,라코스테,남성 반집업 폴로 [블랙],24,5.0,3,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3838428,https://www.musinsa.com/products/3838428,35200,88000,52800,60,벤셔먼,남성 반집업 티셔츠 BOATS159M,12,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2754741,https://www.musinsa.com/products/2754741,90300,139000,48700,35,문선,ESSENTIAL_UNISEX MSS Stripe Half Zip-up Sweatshirt [Wine],134,4.9,7,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3282282,https://www.musinsa.com/products/3282282,24400,45900,21500,47,더블유브이프로젝트,포티 카라 반팔티셔츠 화이트오트밀 MJST7664,268,4.6,22,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2748469,https://www.musinsa.com/products/2748469,34100,40000,5900,15,퍼스텝,마일 하프넥 맨투맨 백오트밀 BJMT4510,170,4.8,24,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4551177,https://www.musinsa.com/products/4551177,24700,49500,24800,50,브이투,소프트 울 브러쉬 하프 집업 니트_크림,87,4.3,9,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4865818,https://www.musinsa.com/products/4865818,109000,109000,0,0,아디다스,풀오버 JC8375,59,5.0,2,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3066589,https://www.musinsa.com/products/3066589,55250,65000,9750,15,크럼프,마스 우븐 피스테 [네이비],3.1천,4.9,304,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3664904,https://www.musinsa.com/products/3664904,49000,98000,49000,50,벤셔먼,남성 브리티쉬 반집업 티셔츠 BNDTS448M,19,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3097598,https://www.musinsa.com/products/3097598,38150,109000,70850,65,오아이오아이 컬렉션,볼드 로고 반 집업_크림,63,4.0,3,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4262021,https://www.musinsa.com/products/4262021,37900,53900,16000,30,언더오프,오버핏 하프 집업 맨투맨 스웨트 그레이,24,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3506946,https://www.musinsa.com/products/3506946,35550,79000,43450,55,비바스튜디오,HALF ZIP UP COLLAR TEE [BLACK],265,4.6,27,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4018724,https://www.musinsa.com/products/4018724,37790,89000,51210,58,크리틱,HALF ZIP WOVEN ANORAK BLACK,492,4.9,19,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5107526,https://www.musinsa.com/products/5107526,89100,99000,9900,10,요넥스,251JJ001U 블랙/화이트 공용 벤틸레이션 반팔 아노락 자켓,16,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4938799,https://www.musinsa.com/products/4938799,128000,128000,0,0,노클,S.H.P.L Sweat Shirts Black,8,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5005928,https://www.musinsa.com/products/5005928,68800,86000,17200,20,프리덤,스플릿 숏 슬리브 셔츠 (블랙),26,5.0,2,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4488296,https://www.musinsa.com/products/4488296,30020,79000,48980,62,와일드락,스웻 풀 집업 자켓_블랙,28,4.8,4,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3412463,https://www.musinsa.com/products/3412463,23940,39900,15960,40,에잇세컨즈,하프집업 반소매 칼라 티셔츠  아이보리 (423742LY60),25,5.0,2,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3942044,https://www.musinsa.com/products/3942044,32900,50900,18000,35,그랜디오시티,심플 로고 오버핏 반집업 맨투맨 (그레이),129,4.8,4,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3282281,https://www.musinsa.com/products/3282281,24400,45900,21500,47,더블유브이프로젝트,포티 카라 반팔티셔츠 카키 MJST7664,203,4.8,21,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4993084,https://www.musinsa.com/products/4993084,79200,99000,19800,20,노스페이스,NT7LR02B 남성 비스티 긴팔 집티_COOL GRAY,6,5.0,1,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2710825,https://www.musinsa.com/products/2710825,50150,59000,8850,15,로우랩,써클 RAW 자수 하프집업 (화이트 그레이),55,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4374705,https://www.musinsa.com/products/4374705,22900,45800,22900,50,아르메데스,[2PACK] 언더레이어 쿨티셔츠 베이스레이어 컴프레션 테크핏 긴팔 AR-56 (7컬러),350,4.8,26,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3853744,https://www.musinsa.com/products/3853744,84900,129000,44100,34,피스오브마인드,컨버터블 체크 후디 셔츠 (블루),50,5.0,3,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4668252,https://www.musinsa.com/products/4668252,89900,89900,0,0,뉴발란스,NBNDF25213 / UNI RC 긴팔 베이스레이어 (BLACK),54,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4679656,https://www.musinsa.com/products/4679656,33000,55000,22000,40,컨버스,하프 집 모크넥 롱 슬리브 탑 컨버스 블랙 10027392-A02,7,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4168327,https://www.musinsa.com/products/4168327,96600,138000,41400,30,코드,디바이드 언스테디 체크 풀오버_WHITE CK,36,5.0,1,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4262022,https://www.musinsa.com/products/4262022,37900,53900,16000,30,언더오프,오버핏 하프 집업 맨투맨 스웨트 그린,31,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4496997,https://www.musinsa.com/products/4496997,47600,68000,20400,30,어드코어,A PATCH BASEBALL JERSEY,49,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4915534,https://www.musinsa.com/products/4915534,53400,89000,35600,40,고다신,Half Zip-Up Check Shirt (Black),12,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4610953,https://www.musinsa.com/products/4610953,11900,39900,28000,70,푸마 바디웨어,스트레치 남성 이너셔츠 네이비,14,5.0,7,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3516352,https://www.musinsa.com/products/3516352,45000,75000,30000,40,1993스튜디오,[코베아] 스웨트 하프집업_네이비,551,5.0,24,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4131771,https://www.musinsa.com/products/4131771,76300,109000,32700,30,유니드가먼츠,테리 s/s 하프 집 (네이비),4,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3066395,https://www.musinsa.com/products/3066395,35200,88000,52800,60,벤셔먼,남성 반집업 티셔츠 블랙 BNATS161M,60,5.0,1,TOP,1008,M,success
