crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",3316313,https://www.musinsa.com/products/3316313,48900,70100,21200,30,제멋,옐로우 워싱 와이드 데님팬츠 인디고 SOLP2503,2.5만,4.9,1천+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4664368,https://www.musinsa.com/products/4664368,42990,53900,10910,20,무신사 스탠다드,린넨 라이크 원 턱 와이드 밴딩 데님 팬츠 [딥 인디고],633,4.6,41,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3467067,https://www.musinsa.com/products/3467067,22700,42200,19500,46,에이지오디,와이드 데님 팬츠 [생지],4.2천,4.8,372,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4044965,https://www.musinsa.com/products/4044965,34900,89900,55000,61,무드인사이드,린넨 라이크 데님 원턱 와이드 팬츠_Dark Blue,1.1천,4.8,127,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4705353,https://www.musinsa.com/products/4705353,26900,50000,23100,46,리메인세컨드,빈티지 캣워싱 와이드 카펜터 데님 밴딩 팬츠 [샌드 블루],6.6천,4.9,515,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4711455,https://www.musinsa.com/products/4711455,82000,82000,0,0,디더블유에스,커브드 포켓 데님 와이드 팬츠(워시드 블루),2.9천,4.8,109,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5128859,https://www.musinsa.com/products/5128859,27720,39600,11880,30,놈브레,에센셜  캣워싱 플레어 부츠컷 와이드 데님 팬츠 [블루],109,5.0,6,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2160886,https://www.musinsa.com/products/2160886,34000,68000,34000,50,메이킷투,데일리 와이드 진 (BLACK),4.0천,4.7,695,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2092852,https://www.musinsa.com/products/2092852,29800,49800,20000,40,굿라이프웍스,[여름옵션 or 4계절] 이지 와이드 데님 팬츠 그레이,20만,4.8,3만+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4796405,https://www.musinsa.com/products/4796405,167200,209000,41800,20,스컬프터,Beaded Layered Denim Pants Nonfade Gray,1.4천,5.0,6,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3263933,https://www.musinsa.com/products/3263933,39780,78000,38220,49,어반드레스,Snow cargo Denim BLACK,6.3만,4.8,4천+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4795048,https://www.musinsa.com/products/4795048,43000,65900,22900,35,스켈리웩,벌룬핏 커브드 멀티 다트 데님[틴빈티지블루],1.0만,4.9,156,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2689416,https://www.musinsa.com/products/2689416,37900,69000,31100,45,웨스트 그랜드 블러바드,세미와이드 생지 데님 팬츠 BLACK INDIGO,1.5만,4.8,1천+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5081350,https://www.musinsa.com/products/5081350,86400,108000,21600,20,밀로 아카이브,이지 드롭 데님 팬츠 [인디고],92,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4695443,https://www.musinsa.com/products/4695443,31000,62000,31000,50,아워데이즈,리버티 와이드 데님 팬츠 [5COLORS],6.3천,4.8,277,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4336993,https://www.musinsa.com/products/4336993,47400,79000,31600,40,기철,COTTON CANDY NEW BAGGY DENIM PANTS (IVORY),767,4.9,37,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4703175,https://www.musinsa.com/products/4703175,29900,45900,16000,35,언더오프,세미 벌룬 데님 팬츠 화이트,1.2천,4.9,60,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3840937,https://www.musinsa.com/products/3840937,79000,99000,20000,20,낫포너드,Cut Off Curved Denim Pants - Black,8.6천,4.9,349,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5023926,https://www.musinsa.com/products/5023926,119000,119000,0,0,리바이스,555™ 릴렉스 스트레이트 진_A7223-0013,309,4.8,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5028814,https://www.musinsa.com/products/5028814,118300,169000,50700,30,세터,[민혁 PICK] 와이드 플레어 데님 팬츠 인디고,351,4.7,6,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4757503,https://www.musinsa.com/products/4757503,32470,49960,17490,35,언탭트 스튜디오,워시드 스트레이트 데님 팬츠 4Color,2.0천,4.7,197,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4409072,https://www.musinsa.com/products/4409072,68600,98000,29400,30,브랜디드,EXTRA WIDE DENIM PANTS [MEDIUM BLUE],4.0천,4.9,330,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4801029,https://www.musinsa.com/products/4801029,258000,258000,0,0,앤더슨벨,유니섹스 블랙 크로스오버 와이드 진 apa804u(BLACK),202,3.3,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3698618,https://www.musinsa.com/products/3698618,39330,69000,29670,43,토피,헤이즈 워시드 와이드 데님 팬츠 (SMOKE BLACK),1.2만,4.8,1천+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4274021,https://www.musinsa.com/products/4274021,23400,39000,15600,40,리메인세컨드,내추럴 워싱 와이드 데님 팬츠 [흑청],1.7만,4.7,1천+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3844553,https://www.musinsa.com/products/3844553,90300,129000,38700,30,위캔더스,DRAGGY WORK PANTS (OLIVE),7.3천,4.9,581,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3740947,https://www.musinsa.com/products/3740947,41890,53900,12010,22,무신사 스탠다드,엑스트라 와이드 데님 팬츠 [블리치],1.3천,4.8,145,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3123422,https://www.musinsa.com/products/3123422,31150,89000,57850,65,오아이오아이 컬렉션,컴포트 데님팬츠_인디고,787,4.8,11,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4132490,https://www.musinsa.com/products/4132490,64400,92000,27600,30,오너,세미 플레어 와이드 블랙진,1.4천,4.9,88,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5026608,https://www.musinsa.com/products/5026608,39900,70000,30100,43,트릴리온,레더 패치 셀비지 와이드 데님 팬츠 [인디고],429,5.0,1,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1929722,https://www.musinsa.com/products/1929722,71400,119000,47600,40,비슬로우,WIDE FIT TWO TUCK SELVAGE DENIM PANTS INDIGO,2.3만,4.8,5천+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4157654,https://www.musinsa.com/products/4157654,49990,89000,39010,44,젠더스트,Rothen Wide Denim Pants COTTON BLACK,2.0천,4.9,66,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4334135,https://www.musinsa.com/products/4334135,29900,59000,29100,49,마카사이트,더블니 카펜터 데님 팬츠 크림,7.1천,4.7,356,BOTTOM,3002,M,success
