product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
4283363,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4283363,27200,33900,6700,20,엑스오엑스,세미 오버핏 스웻 셔츠 [BLACK],2.5천,4.8,(85),TOP,001005,M,success
4421630,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4421630,54900,69900,15000,21,무드인사이드,피그먼트 헤비 스웨트 맨투맨_6Color,8.0천,4.8,(621),TOP,001005,M,success
2851485,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2851485,64900,129000,64100,50,슈퍼서브,테니스 하프 집업 조거 세트-오트밀,2.3만,4.8,(1천+),TOP,001005,M,success
1336836,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1336836,21990,31200,9210,30,브렌슨,(Renew Ver.) 루즈핏 스웨트 셔츠 ( 9Color ) ( 기모선택 ),3.6만,4.8,(1만+),TOP,001005,M,success
3189102,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3189102,500990,1340000,839010,63,톰브라운,4바 래글런 슬리브 맨투맨 - 네이비 / MJT205A06452415,782,5.0,(17),TOP,001005,M,success
4330179,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4330179,69900,79000,9100,12,코드그라피,CGP 스몰 스퀘어 로고 스트라이프 럭비 맨투맨_버건디,1.3만,4.8,(238),TOP,001005,M,success
3764022,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3764022,43600,109000,65400,60,엄브로,벨로시티 파이핑 스탠넥 하프집업 맨투맨 블랙(UP121CFS12),1.1천,4.9,(13),TOP,001005,M,success
4799207,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4799207,39000,70000,31000,44,인더스트,[무료반품] 스트라이프 헨리넥 스웨트 셔츠_3color,1.4천,4.6,(36),TOP,001005,M,success
1582356,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1582356,57300,81900,24600,30,소버먼트,980G 피그먼트 맨투맨-챠콜-,8.5만,4.8,(2만+),TOP,001005,M,success
2711736,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2711736,36000,72000,36000,50,피지컬 에듀케이션 디파트먼트,크레용 이모지 스웨트셔츠_아이보리,4.7천,4.8,(66),TOP,001005,M,success
2847575,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2847575,15800,158000,142200,90,디폴트벨류,[ 2PACK SET] 기모 Four Otters Sweat Shirts,332,4.5,(29),TOP,001005,M,success
2990339,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2990339,24900,49900,25000,50,1989스탠다드,ARCHIVES CAT 맨투맨 (STMSTD-0001),1.7만,4.8,(931),TOP,001005,M,success
4759811,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4759811,34980,49960,14980,30,언탭트 스튜디오,96 유니버스 트랙 스포티 오버핏 맨투맨 3Color,1.1천,5.0,(84),TOP,001005,M,success
3101815,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3101815,19900,72000,52100,72,크림소다랩,바스켓볼 아크 빅 로고 맨투맨 그레이,799,4.6,(100),TOP,001005,M,success
4342386,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4342386,34900,43700,8800,20,고스트리퍼블릭,심볼 로고 래글런 트랙 맨투맨 GMT-155,1.6만,4.8,(783),TOP,001005,M,success
