product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
2343681,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2343681,34200,76000,41800,55,꼼파뇨,베리타스 하프 집업 블랙,169,4.2,(5),TOP,001008,M,success
4688282,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4688282,19900,59900,40000,67,탑텐,남성) 더블니트 그래픽 후디_MBF5TH1201,2,,,TOP,001008,M,success
4781888,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4781888,145000,145000,0,0,프라블럼올웨이즈,Mystery House Forever Velvet Track Top Navy,101,,,TOP,001008,M,success
4066030,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4066030,58000,98000,40000,41,노스페이스,NT7KQ02J 화이트라벨 아이스 런 EX 하프집 반팔티,118,4.7,(3),TOP,001008,M,success
4066026,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4066026,58000,98000,40000,41,노스페이스,NT7KQ02L 화이트라벨 아이스 런 EX 하프집 반팔티,46,4.8,(6),TOP,001008,M,success
3073928,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3073928,44500,89000,44500,50,리복,벡터 하프 집업 맨투맨 - 멜란지 그레이,80,4.5,(4),TOP,001008,M,success
2748464,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2748464,64900,93990,29090,31,퍼스텝,[SET] 마일 세트 4종(하프넥 맨투맨 BJMT4510+트레이닝 팬츠 DELP4444),291,4.8,(25),TOP,001008,M,success
4650803,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4650803,109000,109000,0,0,테켓,TEK Half Zip-Up Sweatshirt Navy,165,5.0,(2),TOP,001008,M,success
3621929,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3621929,128250,285000,156750,55,지오송지오,테리 카라 집업 스웻셔츠 그린,7,,,TOP,001008,M,success
2736599,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2736599,48300,138000,89700,65,셔터,GARMENT DYED HALF ZIP UP SWEATSHIRT (YELLOW),122,4.9,(27),TOP,001008,M,success
