crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",4309586,https://www.musinsa.com/products/4309586,35400,59000,23600,40,예일,케이블 라운드 니트_블루 그레이,366,4.9,25,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1546005,https://www.musinsa.com/products/1546005,42500,85000,42500,50,어널로이드,시티 라운드 니트 / 그레이,264,5.0,6,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3042169,https://www.musinsa.com/products/3042169,51600,129000,77400,60,유니폼브릿지,collar button knit beige,103,4.8,17,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4486527,https://www.musinsa.com/products/4486527,28500,59000,30500,52,아이러니포르노 화이트라인,86-IROJ362 슬리브 포인트 긴팔 니트 블랙,13,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4783280,https://www.musinsa.com/products/4783280,185500,265000,79500,30,휴고보스,스트레치 니트 스웨터 레귤러핏 50498539_001,2,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3953061,https://www.musinsa.com/products/3953061,19320,69000,49680,72,르뎁트,[무료반품] 실크 블렌딩 하찌 라운드 풀오버 [5 컬러],177,4.8,25,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3543969,https://www.musinsa.com/products/3543969,75600,108000,32400,30,웬즈데이오아시스,[2PACK] 올 웨이즈 워셔블 라운드 니트(7col),215,4.8,34,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3452770,https://www.musinsa.com/products/3452770,75600,108000,32400,30,아조바이아조,[PBA] Total Logo Cropped Sweater [BLACK],1.3천,4.9,127,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3708082,https://www.musinsa.com/products/3708082,69000,170000,101000,59,가넷옴므,GAW36102 그레이 배색 오버 니트,14,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5048880,https://www.musinsa.com/products/5048880,32900,50000,17100,34,트릴리온,리조트 스트라이프 버튼 카라 크로셰 반팔 니트 [네이비],116,4.8,4,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4999566,https://www.musinsa.com/products/4999566,239400,399000,159600,40,이로,Nether 강연 로고 긴팔 니트 - WHITE,1,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4774844,https://www.musinsa.com/products/4774844,168000,168000,0,0,올젠,남성) 오픈형 브이넥 베스트_ZOE5ES1341,1,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4470834,https://www.musinsa.com/products/4470834,77350,119000,41650,35,비르반테,컴포트 워셔블 카라 니트 - 차콜,3,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2793759,https://www.musinsa.com/products/2793759,95400,159000,63600,40,랭글러,카라넥 스트라이프 니트 블루,166,5.0,3,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3660255,https://www.musinsa.com/products/3660255,23400,78000,54600,70,브이투,브러쉬 박스 니트_블랙,156,4.0,2,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1552608,https://www.musinsa.com/products/1552608,75600,108000,32400,30,솔티,14gg Polo Collar Knit (Black),445,4.8,54,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2268688,https://www.musinsa.com/products/2268688,44500,89000,44500,50,커스텀어스,골지컬러믹스오버핏풀오버 CXS21WKPOC87,6,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3277509,https://www.musinsa.com/products/3277509,32450,59000,26550,45,하프크라이즈 레이아웃,T20013 라인 칼라 니트_Black,39,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4467337,https://www.musinsa.com/products/4467337,46800,72000,25200,35,더블유스탠다드,카라 풀오버 [2 COLOR],11,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3796268,https://www.musinsa.com/products/3796268,37050,39000,1950,5,틀영,베이직 니트 보트넥_Beige,31,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4446695,https://www.musinsa.com/products/4446695,131600,188000,56400,30,아디다스 골프,프라임니트 자카드 긴팔 크루넥 풀오버 스웨터 IM7300,6,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4488126,https://www.musinsa.com/products/4488126,208050,219000,10950,5,비비씨 어스,팬더 소프트 스웨터 (퍼플),142,4.9,14,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3487586,https://www.musinsa.com/products/3487586,38900,89000,50100,56,커버낫,램스울 터틀넥 니트 아이보리,86,4.8,10,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4304003,https://www.musinsa.com/products/4304003,26550,59000,32450,55,르뎁트,[무료반품] 워셔블 래글런 라운드 풀오버 [블랙],170,4.5,8,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5158441,https://www.musinsa.com/products/5158441,188000,188000,0,0,아디다스 골프,오리지널스 아가일 프린티드 쿼터집 스웨트셔츠 JH3871,9,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3591925,https://www.musinsa.com/products/3591925,138000,138000,0,0,빈트릴,해시태그 모크넥 오버핏 니트(다크 차콜),34,5.0,2,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3682167,https://www.musinsa.com/products/3682167,117600,168000,50400,30,베르노,[Casual] Alpaca cardigan knit Olive green,38,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4690203,https://www.musinsa.com/products/4690203,39000,99000,60000,61,에디션,남성) 투톤 라운드 니트_NEF1ER1903,,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4663770,https://www.musinsa.com/products/4663770,109000,109000,0,0,마시모두띠,브이넥 니트 베스트,4,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4688975,https://www.musinsa.com/products/4688975,99500,158000,58500,37,올젠,남성) 버티칼 라운드 스웨터_ZOF1ER1304,6,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4446361,https://www.musinsa.com/products/4446361,97000,97000,0,0,더웨더이즈어썸,새들 브이넥 니트 스웨터(네이비),202,4.9,25,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4316125,https://www.musinsa.com/products/4316125,86430,129000,42570,33,세컨모놀로그,헤비웨이트 키홀 케이블 크루넥 니트 [DUPINK]_COOSKT040DUPINK,112,3.5,4,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2375803,https://www.musinsa.com/products/2375803,42500,50000,7500,15,스테이지 네임,쿨 소프트 네크 펀칭 니트 반팔티_블랙,50,5.0,6,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3682760,https://www.musinsa.com/products/3682760,237300,339000,101700,30,말본 골프,[Wiz Collection] 위자드 니트 스웨터 CREAM,39,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4285988,https://www.musinsa.com/products/4285988,55460,85340,29880,35,언탭트 스튜디오,[2PACK]오버핏 케이블 라운드 니트 5COLOR,4.4천,4.8,446,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3106659,https://www.musinsa.com/products/3106659,54000,54000,0,0,303피플즈,SKN23026 코튼 체커 리버스 니트 그레이,23,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4213057,https://www.musinsa.com/products/4213057,84500,169000,84500,50,다임,스트라이프 반소매 니트 Green,17,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4233805,https://www.musinsa.com/products/4233805,39000,59800,20800,35,지오다노,케이블 폴로넥 반팔 니트(12GG) 054911 [6color],75,4.4,23,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3840726,https://www.musinsa.com/products/3840726,69000,99000,30000,30,낫포너드,Pilgrimage Knit Sweater - Black,291,5.0,3,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3096429,https://www.musinsa.com/products/3096429,23500,53000,29500,56,유앤엘씨,믹스드 리치 라운드 니트[4color],1.9천,4.8,266,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",608262,https://www.musinsa.com/products/608262,23600,59000,35400,60,데이오프,Twisted Knit Charcoal,68,4.8,12,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4563396,https://www.musinsa.com/products/4563396,257600,368000,110400,30,클리브랜드 골프웨어,남성 우븐패치 반집업 방풍 니트 풀오버 블랙,7,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3883252,https://www.musinsa.com/products/3883252,74000,74000,0,0,벨리프,Cotton standard saddle Polo Knit (Black),39,4.5,2,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4790688,https://www.musinsa.com/products/4790688,69300,99000,29700,30,브렌우드,[에센셜스] 워셔블 라운드넥 스웨터 BRWAS25251IVX,2,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4309816,https://www.musinsa.com/products/4309816,44800,64000,19200,30,애습,코튼 브이넥 니트 멜란지 차콜,2.3천,4.9,375,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2196774,https://www.musinsa.com/products/2196774,216750,255000,38250,15,리베레코리아,BABY KNIT / BROWN,20,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4489096,https://www.musinsa.com/products/4489096,63700,91000,27300,30,스너지,리- 탁텔 하프집업 블랙(서스테이너블),4,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2679087,https://www.musinsa.com/products/2679087,34400,69000,34600,50,메종미네드,RAINY OVER STRIPE TURTLE NECK KNIT NAVY,86,5.0,4,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3967627,https://www.musinsa.com/products/3967627,44550,99000,54450,55,유에스 폴로 어신,오가닉 케이블니트_NAVY,29,5.0,2,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4449925,https://www.musinsa.com/products/4449925,188000,188000,0,0,레스트앤레크레이션,OVERSIZED JACQUARD KNIT TOP-NAVY,321,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3443249,https://www.musinsa.com/products/3443249,41300,71200,29900,42,블론드나인,허니비 럭비 폴로 울 니트_플럼,281,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2385496,https://www.musinsa.com/products/2385496,135200,338000,202800,60,마틴골프,Reverse Logo Round Knit_Navy (Men),7,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5117702,https://www.musinsa.com/products/5117702,19800,99000,79200,80,마크엠,웨이브 패턴 컬러 니트 (MEUCA8005),1,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4703480,https://www.musinsa.com/products/4703480,239000,239000,0,0,시리즈,코튼 카라 스웨터 SAWAS25121BRX,6,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3622885,https://www.musinsa.com/products/3622885,214200,357000,142800,40,맨온더분,하프 집업 래글런 니트_아이보리 4713313024,3,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4448117,https://www.musinsa.com/products/4448117,79900,117800,37900,32,포컬트,[2PACK] 소프트 라운드 니트 세트,170,5.0,2,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3910369,https://www.musinsa.com/products/3910369,37900,83000,45100,54,우알롱,Mesh over punching knit - BLACK,304,3.0,2,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1786168,https://www.musinsa.com/products/1786168,23710,79000,55290,70,알엘오엘,(KT-21132) SIDE POINT LABEL KNIT BLACK,21,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3541245,https://www.musinsa.com/products/3541245,138600,198000,59400,30,유스,Damaged Rip Turtleneck T-shirt - Ivory,20,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3659070,https://www.musinsa.com/products/3659070,369000,369000,0,0,매드캐토스 컨트리클럽,MCC U ESSENTIAL V-NECK SWEATER-BURGUNDY,6,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4887558,https://www.musinsa.com/products/4887558,118400,148000,29600,20,블루썬플라워,리조트 스트라이프 칼라 롱 슬리브 니트 웨어 - 아이보리,90,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4006740,https://www.musinsa.com/products/4006740,55200,69000,13800,20,247시리즈,세미오버핏 크루넥 니트 탑 BLUE,93,5.0,13,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2407417,https://www.musinsa.com/products/2407417,59800,89000,29200,33,로열클럽홀리데이,로고 반집업 니트 맨투맨 아이보리 화이트,226,4.8,18,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3644569,https://www.musinsa.com/products/3644569,80100,89000,8900,10,키뮤어,(22FW) 코튼 워셔블 하찌 2-WAY 후드집업 니트,2.0천,4.7,51,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4335917,https://www.musinsa.com/products/4335917,23800,39900,16100,40,디미트리블랙,[무료반품] ASI 스트라이프 럭비 긴팔 니트 티셔츠_브라운,611,4.6,16,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3469772,https://www.musinsa.com/products/3469772,59000,99000,40000,40,마욜,MY 로고 인타샤 라운드넥 니트_아이보리,35,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4480679,https://www.musinsa.com/products/4480679,75900,79900,4000,5,바우로 프로덕트,[무료반품] 립 카라 니트 [브라운],45,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4902202,https://www.musinsa.com/products/4902202,99500,199000,99500,50,노티그,스카시 조직 풀오픈 니트 차콜그레이,13,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4488306,https://www.musinsa.com/products/4488306,68600,229000,160400,70,까웨,리치 램스울 후드 니트 Y224EMKA01,1,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4650161,https://www.musinsa.com/products/4650161,38500,70000,31500,45,꼼파뇨,치즈클럽 브이넥 니트 크림,201,5.0,4,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3514098,https://www.musinsa.com/products/3514098,82500,165000,82500,50,월스와일 무브먼트,롬버스 크루넥 스웨터 (카키),18,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4671904,https://www.musinsa.com/products/4671904,63970,78000,14030,18,골드퍼센트,"이지 코디 버튼 포인트 하프넥 반폴라 니트(4COLOR, MEN)",1,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3490142,https://www.musinsa.com/products/3490142,293000,293000,0,0,마욜,남성 yuppie 니트 후드 팬츠 SET 블랙,30,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3029004,https://www.musinsa.com/products/3029004,27900,49900,22000,44,에스티코,베이직핏 멀티 스트라이프 니트 (오렌지),6,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2160736,https://www.musinsa.com/products/2160736,94800,158000,63200,40,이올로,수피마 터틀_핑크,34,3.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3613905,https://www.musinsa.com/products/3613905,49200,82000,32800,40,후드후드,시그니처 로고 니트 블랙,99,5.0,3,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4413006,https://www.musinsa.com/products/4413006,174000,319000,145000,45,빈폴 멘,케이블 반집업 니트  아이보리,15,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4800614,https://www.musinsa.com/products/4800614,167300,239000,71700,30,타미힐피거,시어서커 텍스처 스웨터 (T12F1KPO160MT1DW5),3,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4377866,https://www.musinsa.com/products/4377866,67200,96000,28800,30,오와이,HAIRY DUAL CUBE KNIT - IVORY,53,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2708855,https://www.musinsa.com/products/2708855,35900,59900,24000,40,베이직하우스,[UNI]PANW하프터틀넥니트 블랙 LWKT7102,80,4.9,11,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2419978,https://www.musinsa.com/products/2419978,39900,42000,2100,5,베리베인,MATE REST FIT KNIT (BEIGE),123,4.3,11,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3637606,https://www.musinsa.com/products/3637606,109840,169000,59160,35,더바이닐하우스,MOHAIR JACQUARD SWEATER YELLOW (VH2DFUK604A),291,4.5,6,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4325568,https://www.musinsa.com/products/4325568,58400,73000,14600,20,후브스,플러 하프 집업 니트  [네이비],479,5.0,43,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3507654,https://www.musinsa.com/products/3507654,47700,53000,5300,10,프라임먼트,오버핏 하찌 니트 그린,20,5.0,2,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4993432,https://www.musinsa.com/products/4993432,83300,98000,14700,15,더니트컴퍼니,텍스처드 폴로 니트 6color,151,5.0,7,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4730951,https://www.musinsa.com/products/4730951,62300,89000,26700,30,타미진스,릴랙스 배지 크루넥 스웨트 셔츠 (T32F0TTO25CMT2P6N),20,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5072298,https://www.musinsa.com/products/5072298,48800,69800,21000,30,컨셉원,텍스처 반팔 폴로 니트 스웨터 10055525/055525 [2color],3,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2839519,https://www.musinsa.com/products/2839519,335000,335000,0,0,와이쏘씨리얼즈,블랙스완 니트,1,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4478507,https://www.musinsa.com/products/4478507,118290,169000,50710,30,시에클,알파카 폴로 니트 (더스티핑크),64,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3571475,https://www.musinsa.com/products/3571475,129500,259000,129500,50,플라즈,PLADS]더블에리 크루넥[뉴스탠다드]_M236CSW004M,1,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4416705,https://www.musinsa.com/products/4416705,62100,69000,6900,10,노티그,폴리혼방 티에리 긴팔 스웨터 민트,3,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3864092,https://www.musinsa.com/products/3864092,45000,75000,30000,40,크리틱,WORMHOLE LOGO JACQUARD KNIT BRICK,215,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2316160,https://www.musinsa.com/products/2316160,47400,79000,31600,40,팔렛,카라 반팔 니트 베이지,34,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3352444,https://www.musinsa.com/products/3352444,159600,399000,239400,60,말본 골프,스트라이프 스웨터 버튼업 BEIGE (MAN),13,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4416170,https://www.musinsa.com/products/4416170,45000,56000,11000,20,올클래식,ALCKT008 워셔블 버튼 카라니트_ivory,10,5.0,2,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4717911,https://www.musinsa.com/products/4717911,99000,249000,150000,60,페라로 밀라노,후드 스웨터 네이비 (AM0DRD40449),2,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3558192,https://www.musinsa.com/products/3558192,60300,67000,6700,10,소루,오픈 카라 쇼트 폴로 스웨터_그레이,3,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4030402,https://www.musinsa.com/products/4030402,29900,52000,22100,43,엑스컨테이너,쿨 카라 하프 니트 (WHITE),48,5.0,3,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2454193,https://www.musinsa.com/products/2454193,59500,70000,10500,15,테스터먼트,Stripe Crewneck Knit(Beige),21,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3333706,https://www.musinsa.com/products/3333706,49500,82000,32500,40,테네르,자수 단가라 카라 반팔니트 네이비,43,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4018196,https://www.musinsa.com/products/4018196,330000,330000,0,0,안데르센 안데르센,보트맨 스트라이프 니트 Raw Cotton,28,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3048283,https://www.musinsa.com/products/3048283,28000,104000,76000,73,르마드,스카시 투톤 반오픈 단추 카라 니트 - 퍼플,471,4.8,29,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2880549,https://www.musinsa.com/products/2880549,169500,339000,169500,50,앤투마스,Textbook Stripe Collared Sweater Men - Green,6,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4774181,https://www.musinsa.com/products/4774181,82600,118000,35400,30,밀로 아카이브,크롭 헤어리 니트 집업 [블랙],229,5.0,8,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4722067,https://www.musinsa.com/products/4722067,59400,99000,39600,40,마하그리드,MESH STRIPE KNIT BLACK(MG2FSMK611A),223,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4351066,https://www.musinsa.com/products/4351066,52000,104000,52000,50,더콜디스트모먼트,TCM new knit (mild pink),734,5.0,5,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4476335,https://www.musinsa.com/products/4476335,74500,149000,74500,50,큐스,Extra Fine Wool Soft V Cardigan (Melange Grey),19,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4420632,https://www.musinsa.com/products/4420632,92650,109000,16350,15,티엔지티,멜란지그레이 오버핏 케이블 브이넥 울 니트 (TNSW4F208G2),124,5.0,11,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4739183,https://www.musinsa.com/products/4739183,219000,219000,0,0,에피그램,스트라이프 풀오버 ERWAS25211BRD,3,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5029700,https://www.musinsa.com/products/5029700,195300,279000,83700,30,시프트지,Paper Yarn Texture Polo  Khaki,,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4388280,https://www.musinsa.com/products/4388280,228000,380000,152000,40,빠니깔레,퍼플 메리노 울 100% 터틀넥 니트,1,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1726072,https://www.musinsa.com/products/1726072,16990,85000,68010,80,위씨,스퀘어 블럭 니트_핑크 (WDEP201),168,4.7,13,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2778470,https://www.musinsa.com/products/2778470,149000,149000,0,0,브루먼,Kid Mohair Crew Neck Knit (Orange),48,4.6,7,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4454799,https://www.musinsa.com/products/4454799,89000,89000,0,0,트리플엑스,오버핏  알파카 니트 - 5COLOR,7,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3939152,https://www.musinsa.com/products/3939152,71400,119000,47600,40,피알티 블랭크,BOUCLE KNIT FULLOVER (CLOUDY GRAY),53,4.6,8,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4733450,https://www.musinsa.com/products/4733450,26900,99000,72100,73,지오지아,남성) 수피마 코튼 케이블 니트_베이지,25,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4762610,https://www.musinsa.com/products/4762610,245000,245000,0,0,앤더슨벨,스트라이프 크루넥 스웨터 atb1284m(BLACK/RED),140,5.0,3,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2941201,https://www.musinsa.com/products/2941201,129000,129000,0,0,에드워드맥스,쉐기독 남여공용 라운드 니트 (벤프 민트),504,4.9,23,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4280133,https://www.musinsa.com/products/4280133,65400,109000,43600,40,노매뉴얼,CROPPED HAIRY KNIT - PEACH,2.4천,4.8,56,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4894495,https://www.musinsa.com/products/4894495,51350,79000,27650,35,클레버필드,어반 코튼 케이블 카라 니트_스카이블루,5,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3587343,https://www.musinsa.com/products/3587343,39000,89900,50900,57,애드호크,남성 베이직 크루넥 니트 (SKY BLUE) (HZ9LK80-41),45,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3603161,https://www.musinsa.com/products/3603161,94800,158000,63200,40,마틴플랜,Bretzel Plan Knit - BLACK,131,4.7,6,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3028600,https://www.musinsa.com/products/3028600,9900,59000,49100,83,애드호크,남성 베이직 모크넥 스웨터 (IVORY),19,5.0,1,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2100428,https://www.musinsa.com/products/2100428,50990,79900,28910,36,무신사 스탠다드,램스울 리브드 터틀 넥 니트 [미드나잇 블루],1.3천,4.8,286,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3187759,https://www.musinsa.com/products/3187759,32500,65000,32500,50,이벳필드,베이직 로고 스트라이프 버튼 카라 니트 민트,148,4.9,14,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5082967,https://www.musinsa.com/products/5082967,39200,49000,9800,20,골든선샤인,Wool Round Neck Knit Cardigan_Cream,21,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2323479,https://www.musinsa.com/products/2323479,56000,70000,14000,20,이에스엔,카라 하프 집업 니트 퍼플,605,4.7,198,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4620578,https://www.musinsa.com/products/4620578,49000,99000,50000,51,유씨엘에이,남녀공용 블럭 스트라이프 칼라 니트[NAVY](UAALK11),10,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4752566,https://www.musinsa.com/products/4752566,84150,99000,14850,15,트래드클럽,트래드하우스 오버핏 라운드 니트 블랙,8,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4682262,https://www.musinsa.com/products/4682262,32890,43900,11010,25,무신사 스탠다드,워셔블 수피마 코튼 크루 넥 반소매 니트 [머쉬룸],306,4.9,94,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4380834,https://www.musinsa.com/products/4380834,47400,79000,31600,40,이스트쿤스트,G&C KNIT_BLACK(IK2EFMK600A),1.0천,4.8,13,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3996280,https://www.musinsa.com/products/3996280,19470,59000,39530,67,르뎁트,[무료반품] 썸머 쿨 니트 티에리[오렌지],64,4.5,2,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4788608,https://www.musinsa.com/products/4788608,124500,249000,124500,50,본,플라워 배색 자수 니트 핑크 BN4SSW830PI,5,,,TOP,1006,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3066024,https://www.musinsa.com/products/3066024,51600,129000,77400,60,엑스트라오디너리,NOBODY KNOWS CREWNECK  NAVY,196,4.8,11,TOP,1006,M,success
