product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
4696321,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4696321,59250,79000,19750,25,낫온리포투데이,넘버볼 후드티 [버건디],2.8천,4.9,(76),TOP,001004,M,success
4726945,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4726945,89100,99000,9900,10,브라운브레스,TIGER CAMO TAG HOODIE - BLACK,1.8천,4.9,(17),TOP,001004,M,success
4302685,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4302685,69000,119000,50000,42,소라노,SORANO Basic Logo HOODIE [4Color],6.5만,4.7,(3천+),TOP,001004,M,success
4265248,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4265248,49800,49800,0,0,어나더 아카이브,그래피티 로고 후드티_네이비,2.7만,4.8,(1천+),TOP,001004,M,success
4462114,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4462114,98000,98000,0,0,아캄,Studded Leaf Hooded Long Sleeve (Black),6.6천,4.8,(119),TOP,001004,M,success
4272965,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4272965,34800,39000,4200,11,리메인세컨드,[논기모 OR 기모] 오버핏 시그니처 LMS 패치 후디 [네이비],9.7천,4.7,(813),TOP,001004,M,success
2722795,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2722795,89000,89000,0,0,브라운브레스,TAG HOODIE - MELANGE GREY,1.7만,4.9,(1천+),TOP,001004,M,success
4774648,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4774648,271990,555000,283010,51,아미,레드 하트로고 후드 - 블랙 / BFUSW235730001,502,4.8,(13),TOP,001004,M,success
2314616,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2314616,36120,43000,6880,16,토피,에센셜 후드 스웻 셔츠 (MELANGE GREY),6.8만,4.8,(1만+),TOP,001004,M,success
621986,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/621986,58000,89000,31000,35,드리프트아웃,CHH-001 하이재킹 원 스투시,3.2천,4.7,(284),TOP,001004,M,success
4062807,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4062807,29950,59900,29950,50,벙커버스터,매그나니미티 반팔 후디 BLACK (MO2TU260-076),825,4.9,(39),TOP,001004,M,success
2319988,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2319988,69600,87000,17400,20,인템포무드,해비 코튼 썸홀 후디 : 15color,2.8만,4.9,(8천+),TOP,001004,M,success
4900496,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4900496,74700,83000,8300,10,에스파이,[우연 × ESFAI] VTG CROP HOODIE (GREY),1.3천,4.9,(88),TOP,001004,M,success
3940611,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3940611,53000,53000,0,0,베르만 어패럴,SIMPLE LOGO 오버핏 후드티,1.0천,4.9,(102),TOP,001004,M,success
2058188,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2058188,80100,89000,8900,10,브라운브레스,TAG OG HOODIE - BLACK,7.6만,4.9,(1만+),TOP,001004,M,success
3445872,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3445872,59000,89000,30000,34,에이프릴에잇,APR8 STAR LOGO HOODIE [6Color],6.2만,4.8,(2천+),TOP,001004,M,success
2091635,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2091635,239000,239000,0,0,폴로 랄프 로렌,[10% 적립금] 더 캐빈 플리스 - 블랙,4.6천,4.8,(235),TOP,001004,M,success
3439998,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3439998,54900,79000,24100,31,커버낫,C 로고 후디 네이비,2.4천,4.8,(118),TOP,001004,M,success
4462181,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4462181,98000,98000,0,0,아캄,Studded Leaf Hooded Long Sleeve (Beige),3.6천,4.9,(49),TOP,001004,M,success
4855347,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4855347,84700,121000,36300,30,논바이러스,빈티지 리버스 후드티 블랙,145,,,TOP,001004,M,success
4813630,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4813630,84000,105000,21000,20,디스이즈네버댓,T-Logo LT Hoodie Navy,969,5.0,(3),TOP,001004,M,success
4012454,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4012454,139000,139000,0,0,나이키,[무료반품] ACG 써마 핏 플리스 풀오버 후디 M - 블랙:안트라사이트:서밋 화이트 / DH3088-013,1.8천,4.9,(267),TOP,001004,M,success
2286547,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2286547,48240,72000,23760,33,꼼파뇨,넌슬립 자수 후드 그레이,2.7만,4.8,(1천+),TOP,001004,M,success
4798651,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4798651,123000,123000,0,0,아캄,Contrast Logo Button Hoodie (Brown),2.3천,5.0,(20),TOP,001004,M,success
4734129,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4734129,89100,99000,9900,10,와일드띵스,빈티지 후드(U.S WILD) 슬레이트 블루,945,4.8,(34),TOP,001004,M,success
3441526,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3441526,59000,99000,40000,40,피지컬 에듀케이션 디파트먼트,아플리케 스타테일 후드_오트밀,3.0만,4.9,(1천+),TOP,001004,M,success
2302738,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2302738,80100,89000,8900,10,브라운브레스,TAG OG HOODIE - NAVY,3.5만,4.8,(2천+),TOP,001004,M,success
4780056,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4780056,71200,89000,17800,20,매든,퍼니 와플 후디 그린,582,4.8,(21),TOP,001004,M,success
3030274,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3030274,39900,59000,19100,32,코드그라피,[기모 Ver.] CGP 아치 로고 후드티_라이트그레이,6.2천,4.8,(279),TOP,001004,M,success
4725152,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4725152,39000,79000,40000,51,예일,투톤아치 후드_그레이,4.7천,4.8,(187),TOP,001004,M,success
4345043,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4345043,95000,95000,0,0,디스이즈네버댓,T-Logo Hoodie Heather Grey,1.7만,4.9,(453),TOP,001004,M,success
4394773,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4394773,89000,89000,0,0,브라운브레스,TAG HOODIE - ASH,1.7만,4.8,(519),TOP,001004,M,success
2870838,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2870838,132000,139000,7000,5,세터,리벳 아플리케 포켓 로고 후드 오가닉 블랙,2.6만,4.9,(1천+),TOP,001004,M,success
4345032,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4345032,66500,95000,28500,30,디스이즈네버댓,Arch-Logo Hoodie Navy,2.7천,4.9,(113),TOP,001004,M,success
